Date,close,y_true,proba_p1,pred_p1,proba_p2,pred_p2,proba_weighted,pred_weighted,proba_stacking,pred_stacking,ADX_14_lag1,pred_dyn_ADX,no_trade_zone
2025-09-23,509.23,1,0.7717391304347826,1,0.9565217391304348,1,0.8638832005160717,1,0.7958655035705348,1,67.56274183572656,1,0
2025-09-24,510.15,0,0.7717391304347826,1,0.9565217391304348,1,0.8638832005160717,1,0.7958655035705348,1,68.7897941965464,1,0
2025-09-25,507.03,1,0.7717391304347826,1,0.9565217391304348,1,0.8638832005160717,1,0.7958655035705348,1,69.23882102869138,1,0
2025-09-26,511.46,0,0.7717391304347826,1,0.9565217391304348,1,0.8638832005160717,1,0.7958655035705348,1,69.68784786083636,1,0
2025-09-29,514.6,1,0.75,1,0.5403664764467975,0,0.6454637223598825,1,0.7747249073021556,1,73.65660637504939,1,0
2025-09-30,517.95,1,0.5263157894736842,1,0.6666666666666666,1,0.5963034422908449,1,0.4277533190627363,1,77.3770218356317,0,0
2025-10-01,519.71,1,0.9390243902439024,1,1.0,1,0.969430611361114,1,0.9237685130131208,1,80.89214410075394,1,0
2025-10-02,515.74,0,1.0,1,1.0,1,1.0,1,0.9482841329660571,1,84.40726636587617,1,0
2025-10-03,517.35,1,0.9390243902439024,1,0.9565217391304348,1,0.9477496536949283,1,0.923931733153889,1,87.0041287381129,1,0
2025-10-06,528.57,1,0.6666666666666666,1,0.9565217391304348,1,0.8112063844412377,1,0.6563119940886086,1,88.5090792331624,1,0
2025-10-07,523.98,1,1.0,1,1.0,1,1.0,1,0.9482841329660571,1,89.91596557155557,1,0
2025-10-08,524.85,1,0.9390243902439024,1,1.0,1,0.969430611361114,1,0.9237685130131208,1,91.45442711001708,1,0
2025-10-09,522.4,0,0.9390243902439024,1,1.0,1,0.969430611361114,1,0.9237685130131208,1,92.34445965061055,1,0
2025-10-10,510.96,0,0.9390243902439024,1,1.0,1,0.969430611361114,1,0.9237685130131208,1,92.66765460121128,1,0
2025-10-13,514.05,0,0.2857142857142857,0,0.08695652173913043,0,0.18660133638315113,0,0.13073490027786752,0,92.99084955181202,0,0
2025-10-14,513.57,0,0.2857142857142857,0,0.08695652173913043,0,0.18660133638315113,0,0.13073490027786752,0,92.34568249873277,0,0
2025-10-15,513.43,0,0.2857142857142857,0,0.08695652173913043,0,0.18660133638315113,0,0.13073490027786752,0,91.7193654000168,0,0
2025-10-16,511.61,0,0.2857142857142857,0,0.08695652173913043,0,0.18660133638315113,0,0.13073490027786752,0,91.23394674249393,0,0
2025-10-17,513.58,0,0.2857142857142857,0,0.08695652173913043,0,0.18660133638315113,0,0.13073490027786752,0,89.01399114160596,0,0
2025-10-20,516.79,0,0.4634146341463415,1,0.3333333333333333,0,0.39854802909628995,0,0.3316971921702804,0,86.48494124413502,0,0
