Date,close,y_true,proba_p1,pred_p1,proba_p2,pred_p2,proba_weighted,pred_weighted,proba_stacking,pred_stacking,ADX_14_lag1,pred_dyn_ADX,no_trade_zone
2025-10-20,182.64,0,0.5,1,0.14814814814814814,0,0.32581071681678364,0,0.5983570912959438,1,79.32025218396538,0,1
2025-10-21,181.16,0,0.08888888888888889,0,0.14814814814814814,0,0.1182260313197464,0,0.062227704946799293,0,77.14695104532811,0,0
2025-10-22,180.28,0,0.3076923076923077,0,0.14814814814814814,0,0.22870769345538366,0,0.2579252670096415,0,74.83392800376562,0,0
2025-10-23,182.16,1,0.3,0,0.14814814814814814,0,0.22482357252092763,0,0.24694060661461076,0,71.70347540651596,0,0
2025-10-24,186.26,1,0.3076923076923077,0,0.14814814814814814,0,0.22870769345538366,0,0.2579252670096415,0,68.57302280926632,0,0
2025-10-27,191.49,1,0.8,1,0.9166666666666666,1,0.8577574991607507,1,0.8631899058593256,1,66.41542395893033,1,0
2025-10-28,201.03,1,0.8,1,0.9166666666666666,1,0.8577574991607507,1,0.8631899058593256,1,64.58606252961403,1,0
2025-10-29,207.04,1,1.0,1,1.0,1,1.0,1,0.9632432909975317,1,63.76939077010788,1,0
2025-10-30,202.89,1,1.0,1,1.0,1,1.0,1,0.9632432909975317,1,62.95737103327089,1,0
2025-10-31,202.49,1,1.0,1,1.0,1,1.0,1,0.9632432909975317,1,62.388745788119365,1,0
2025-11-03,206.88,1,1.0,1,1.0,1,1.0,1,0.9632432909975317,1,64.79017067449696,1,0
2025-11-04,198.69,1,1.0,1,1.0,1,1.0,1,0.9632432909975317,1,67.19159556087455,1,0
2025-11-05,195.21,1,0.8461538461538461,1,1.0,1,0.92231758131088,1,0.8910645864058158,1,69.59302044725213,1,0
2025-11-06,188.08,1,0.5714285714285714,1,0.9840836948644439,1,0.7757193823902305,1,0.5099087999192184,1,71.99444533362973,0,1
2025-11-07,188.15,1,0.5094339622641508,1,0.3333333333333333,0,0.42225283145547055,0,0.5672748032951627,1,74.80840719041274,0,1
2025-11-10,199.05,0,0.5094339622641508,1,0.14814814814814814,0,0.33057426135904094,0,0.6153888469587673,1,77.98210848911403,1,0
2025-11-11,193.16,0,0.5714285714285714,1,0.9166666666666666,1,0.7423436199654868,1,0.5280178338183874,1,81.30496053296547,0,1
2025-11-12,193.8,0,0.3076923076923077,0,0.14814814814814814,0,0.22870769345538366,0,0.2579252670096415,0,85.32346001909085,0,0
2025-11-13,186.86,0,0.42857142857142855,1,0.14814814814814814,0,0.28974387956826364,0,0.46457085931858144,1,89.34195950521622,0,0
2025-11-14,190.17,0,0.3076923076923077,0,0.14814814814814814,0,0.22870769345538366,0,0.2579252670096415,0,92.38760524442795,0,0
2025-11-17,186.6,0,0.5094339622641508,1,0.14814814814814814,0,0.33057426135904094,0,0.6153888469587673,1,95.04241241444424,1,0
2025-11-18,181.36,0,0.2857142857142857,0,0.0,0,0.14426734899407992,0,0.25660538481658096,0,96.80725105132079,0,0
2025-11-19,186.52,0,0.2857142857142857,0,0.0,0,0.14426734899407992,0,0.25660538481658096,0,98.40362552566039,0,0
2025-11-20,180.64,0,0.3076923076923077,0,0.14814814814814814,0,0.22870769345538366,0,0.2579252670096415,0,100.0,0,0
2025-11-21,178.88,0,0.08888888888888889,0,0.0,0,0.044883175242602644,0,0.07220627892482794,0,100.0,0,0
2025-11-24,182.55,0,0.08888888888888889,0,0.0,0,0.044883175242602644,0,0.07220627892482794,0,100.0,0,0
2025-11-25,177.82,0,0.08888888888888889,0,0.0,0,0.044883175242602644,0,0.07220627892482794,0,100.0,0,0
2025-11-26,180.26,0,0.0625,0,0.0,0,0.03155848259245498,0,0.059917656597261434,0,100.0,0,0
2025-11-28,177.0,0,0.0625,0,0.0,0,0.03155848259245498,0,0.059917656597261434,0,100.0,0,0
2025-12-01,179.92,0,0.0625,0,0.0,0,0.03155848259245498,0,0.059917656597261434,0,100.0,0,0
2025-12-02,181.46,0,0.08888888888888889,0,0.14814814814814814,0,0.1182260313197464,0,0.062227704946799293,0,100.0,0,0
2025-12-03,179.59,0,0.0625,0,0.14814814814814814,0,0.10490133866959873,0,0.05154296932732595,0,100.0,0,0
2025-12-04,183.38,0,0.16693044962674292,0,0.14814814814814814,0,0.15763200309628375,0,0.10696918449772835,0,100.0,0,0
2025-12-05,182.41,1,0.29331837758709906,0,0.14814814814814814,0,0.2214497826872174,0,0.23765784624541153,0,100.0,0,0
2025-12-08,185.55,1,0.5384615384615384,1,0.7433354460619691,1,0.6398872917154663,1,0.5123013349930218,1,100.0,0,1
2025-12-09,184.97,0,0.7058823529411765,1,1.0,1,0.8514894936825649,1,0.7388640254352863,1,100.0,1,0
2025-12-10,183.78,0,0.5094339622641508,1,0.6666666666666666,1,0.5872742576290441,1,0.4780231704227348,1,99.52689499125786,0,0
2025-12-11,180.93,0,0.5384615384615384,1,0.8,1,0.6679398882284961,1,0.4970594591146361,1,98.99522601298693,0,0
